#ASSMT_CD,HIGHEST_RECENT_IND,LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,SUBGRP_DESC,TEST_CMPNT_TYP_CD,NATIONAL_NUM_TESTED_CNT,STATE_NUM_TESTED_CNT,DSTRCT_NUM_TESTED_CNT,INSTN_NUM_TESTED_CNT,NATIONAL_AVG_SCORE_VAL,STATE_AVG_SCORE_VAL,DSTRCT_AVG_SCORE_VAL,INSTN_AVG_SCORE_VAL
"ACT","Highest","2024-25","628","Cherokee County","0197","Woodstock High School","All Students","Writing Subscore","1380130.","1711","61","14","6.1","6.7","7.1","7.2"
"ACT","Highest","2024-25","628","Cherokee County","5050","Cherokee High School","All Students","Composite","1380130.","12390","448","54","19.4","21.5","23","22.1"
"ACT","Highest","2024-25","628","Cherokee County","5050","Cherokee High School","All Students","English","1380130.","12389","448","54","18.4","20.7","22","20.6"
"ACT","Highest","2024-25","628","Cherokee County","5050","Cherokee High School","All Students","Mathematics","1380130.","12389","448","54","18.9","20.7","22.2","21"
"ACT","Highest","2024-25","628","Cherokee County","5050","Cherokee High School","All Students","Reading","1380130.","12389","448","54","20","22.7","23.9","23.9"
"ACT","Highest","2024-25","628","Cherokee County","5050","Cherokee High School","All Students","Science","1380130.","12190","442","54","19.6","21.6","23.4","22.3"
"ACT","Highest","2024-25","628","Cherokee County","5050","Cherokee High School","All Students","Writing Subscore","1380130.","1711","61","TFS","6.1","6.7","7.1","TFS"
"ACT","Highest","2024-25","629","Clarke County","0102","Cedar Shoals High School","All Students","Composite","1380130.","12390","71","32","19.4","21.5","19.2","18"
"ACT","Highest","2024-25","629","Clarke County","0102","Cedar Shoals High School","All Students","English","1380130.","12389","71","32","18.4","20.7","17.6","16.6"
"ACT","Highest","2024-25","629","Clarke County","0102","Cedar Shoals High School","All Students","Mathematics","1380130.","12389","71","32","18.9","20.7","19.5","18.2"
"ACT","Highest","2024-25","629","Clarke County","0102","Cedar Shoals High School","All Students","Reading","1380130.","12389","71","32","20","22.7","20.2","19.5"
"ACT","Highest","2024-25","629","Clarke County","0102","Cedar Shoals High School","All Students","Science","1380130.","12190","71","32","19.6","21.6","18.9","17.5"
"ACT","Highest","2024-25","629","Clarke County","0102","Cedar Shoals High School","All Students","Writing Subscore","1380130.","1711","13","TFS","6.1","6.7","6.3","TFS"
"ACT","Highest","2024-25","629","Clarke County","5556","Clarke Central High School","All Students","Composite","1380130.","12390","71","39","19.4","21.5","19.2","20.1"
"ACT","Highest","2024-25","629","Clarke County","5556","Clarke Central High School","All Students","English","1380130.","12389","71","39","18.4","20.7","17.6","18.5"
"ACT","Highest","2024-25","629","Clarke County","5556","Clarke Central High School","All Students","Mathematics","1380130.","12389","71","39","18.9","20.7","19.5","20.6"
"ACT","Highest","2024-25","629","Clarke County","5556","Clarke Central High School","All Students","Reading","1380130.","12389","71","39","20","22.7","20.2","20.9"
"ACT","Highest","2024-25","629","Clarke County","5556","Clarke Central High School","All Students","Science","1380130.","12190","71","39","19.6","21.6","18.9","20.1"
"ACT","Highest","2024-25","629","Clarke County","5556","Clarke Central High School","All Students","Writing Subscore","1380130.","1711","13","TFS","6.1","6.7","6.3","TFS"
"ACT","Highest","2024-25","631","Clayton County","0104","Mundy's Mill High School","All Students","Composite","1380130.","12390","215","42","19.4","21.5","16.9","16.7"
"ACT","Highest","2024-25","631","Clayton County","0104","Mundy's Mill High School","All Students","English","1380130.","12389","215","42","18.4","20.7","15.6","15"
"ACT","Highest","2024-25","631","Clayton County","0104","Mundy's Mill High School","All Students","Mathematics","1380130.","12389","215","42","18.9","20.7","15.8","15.6"
"ACT","Highest","2024-25","631","Clayton County","0104","Mundy's Mill High School","All Students","Reading","1380130.","12389","215","42","20","22.7","18.7","19"
"ACT","Highest","2024-25","631","Clayton County","0104","Mundy's Mill High School","All Students","Science","1380130.","12190","204","41","19.6","21.6","17.3","17.2"
"ACT","Highest","2024-25","631","Clayton County","0104","Mundy's Mill High School","All Students","Writing Subscore","1380130.","1711","58","TFS","6.1","6.7","6.4","TFS"
"ACT","Highest","2024-25","631","Clayton County","0114","Elite Scholars Academy School","All Students","Composite","1380130.","12390","215","10","19.4","21.5","16.9","22.3"
"ACT","Highest","2024-25","631","Clayton County","0114","Elite Scholars Academy School","All Students","English","1380130.","12389","215","10","18.4","20.7","15.6","23"
"ACT","Highest","2024-25","631","Clayton County","0114","Elite Scholars Academy School","All Students","Mathematics","1380130.","12389","215","10","18.9","20.7","15.8","19"
"ACT","Highest","2024-25","631","Clayton County","0114","Elite Scholars Academy School","All Students","Reading","1380130.","12389","215","10","20","22.7","18.7","25.6"
"ACT","Highest","2024-25","631","Clayton County","0114","Elite Scholars Academy School","All Students","Science","1380130.","12190","204","10","19.6","21.6","17.3","21.7"
"ACT","Highest","2024-25","631","Clayton County","0115","Charles R. Drew High School","All Students","Composite","1380130.","12390","215","19","19.4","21.5","16.9","16.4"
"ACT","Highest","2024-25","631","Clayton County","0115","Charles R. Drew High School","All Students","English","1380130.","12389","215","19","18.4","20.7","15.6","14.9"
"ACT","Highest","2024-25","631","Clayton County","0115","Charles R. Drew High School","All Students","Mathematics","1380130.","12389","215","19","18.9","20.7","15.8","16.1"
"ACT","Highest","2024-25","631","Clayton County","0115","Charles R. Drew High School","All Students","Reading","1380130.","12389","215","19","20","22.7","18.7","17.5"
"ACT","Highest","2024-25","631","Clayton County","0115","Charles R. Drew High School","All Students","Science","1380130.","12190","204","18","19.6","21.6","17.3","16.9"
"ACT","Highest","2024-25","631","Clayton County","0115","Charles R. Drew High School","All Students","Writing Subscore","1380130.","1711","58","TFS","6.1","6.7","6.4","TFS"
"ACT","Highest","2024-25","631","Clayton County","0190","Lovejoy High School","All Students","Composite","1380130.","12390","215","35","19.4","21.5","16.9","16.6"
"ACT","Highest","2024-25","631","Clayton County","0190","Lovejoy High School","All Students","English","1380130.","12389","215","35","18.4","20.7","15.6","15"
"ACT","Highest","2024-25","631","Clayton County","0190","Lovejoy High School","All Students","Mathematics","1380130.","12389","215","35","18.9","20.7","15.8","15.4"
"ACT","Highest","2024-25","631","Clayton County","0190","Lovejoy High School","All Students","Reading","1380130.","12389","215","35","20","22.7","18.7","18.5"
"ACT","Highest","2024-25","631","Clayton County","0190","Lovejoy High School","All Students","Science","1380130.","12190","204","35","19.6","21.6","17.3","17.2"
"ACT","Highest","2024-25","631","Clayton County","0190","Lovejoy High School","All Students","Writing Subscore","1380130.","1711","58","TFS","6.1","6.7","6.4","TFS"
"ACT","Highest","2024-25","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","All Students","Composite","1380130.","12390","215","11","19.4","21.5","16.9","19"
"ACT","Highest","2024-25","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","All Students","English","1380130.","12389","215","11","18.4","20.7","15.6","18.4"
"ACT","Highest","2024-25","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","All Students","Mathematics","1380130.","12389","215","11","18.9","20.7","15.8","17.7"
"ACT","Highest","2024-25","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","All Students","Reading","1380130.","12389","215","11","20","22.7","18.7","20"
"ACT","Highest","2024-25","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","All Students","Science","1380130.","12190","204","10","19.6","21.6","17.3","19.3"
"ACT","Highest","2024-25","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","All Students","Writing Subscore","1380130.","1711","58","TFS","6.1","6.7","6.4","TFS"
"ACT","Highest","2024-25","631","Clayton County","0290","Mount Zion High School","All Students","Composite","1380130.","12390","215","10","19.4","21.5","16.9","18.5"
"ACT","Highest","2024-25","631","Clayton County","0290","Mount Zion High School","All Students","English","1380130.","12389","215","10","18.4","20.7","15.6","17.1"
"ACT","Highest","2024-25","631","Clayton County","0290","Mount Zion High School","All Students","Mathematics","1380130.","12389","215","10","18.9","20.7","15.8","16.4"
"ACT","Highest","2024-25","631","Clayton County","0290","Mount Zion High School","All Students","Reading","1380130.","12389","215","10","20","22.7","18.7","21.3"
"ACT","Highest","2024-25","631","Clayton County","0290","Mount Zion High School","All Students","Science","1380130.","12190","204","10","19.6","21.6","17.3","18.6"
"ACT","Highest","2024-25","631","Clayton County","0290","Mount Zion High School","All Students","Writing Subscore","1380130.","1711","58","TFS","6.1","6.7","6.4","TFS"
"ACT","Highest","2024-25","631","Clayton County","0377","Riverdale High School","All Students","Composite","1380130.","12390","215","10","19.4","21.5","16.9","14.4"
"ACT","Highest","2024-25","631","Clayton County","0377","Riverdale High School","All Students","English","1380130.","12389","215","10","18.4","20.7","15.6","12.2"
"ACT","Highest","2024-25","631","Clayton County","0377","Riverdale High School","All Students","Mathematics","1380130.","12389","215","10","18.9","20.7","15.8","14.5"
"ACT","Highest","2024-25","631","Clayton County","0377","Riverdale High School","All Students","Reading","1380130.","12389","215","10","20","22.7","18.7","15.8"
"ACT","Highest","2024-25","631","Clayton County","0377","Riverdale High School","All Students","Science","1380130.","12190","204","TFS","19.6","21.6","17.3","TFS"
"ACT","Highest","2024-25","631","Clayton County","0377","Riverdale High School","All Students","Writing Subscore","1380130.","1711","58","TFS","6.1","6.7","6.4","TFS"
"ACT","Highest","2024-25","631","Clayton County","1054","Forest Park High School","All Students","Composite","1380130.","12390","215","TFS","19.4","21.5","16.9","TFS"
"ACT","Highest","2024-25","631","Clayton County","1054","Forest Park High School","All Students","English","1380130.","12389","215","TFS","18.4","20.7","15.6","TFS"
"ACT","Highest","2024-25","631","Clayton County","1054","Forest Park High School","All Students","Mathematics","1380130.","12389","215","TFS","18.9","20.7","15.8","TFS"
"ACT","Highest","2024-25","631","Clayton County","1054","Forest Park High School","All Students","Reading","1380130.","12389","215","TFS","20","22.7","18.7","TFS"
"ACT","Highest","2024-25","631","Clayton County","1054","Forest Park High School","All Students","Science","1380130.","12190","204","TFS","19.6","21.6","17.3","TFS"
"ACT","Highest","2024-25","631","Clayton County","1054","Forest Park High School","All Students","Writing Subscore","1380130.","1711","58","TFS","6.1","6.7","6.4","TFS"
"ACT","Highest","2024-25","631","Clayton County","1056","Jonesboro High School","All Students","Composite","1380130.","12390","215","26","19.4","21.5","16.9","15.4"
"ACT","Highest","2024-25","631","Clayton County","1056","Jonesboro High School","All Students","English","1380130.","12389","215","26","18.4","20.7","15.6","14.7"
"ACT","Highest","2024-25","631","Clayton County","1056","Jonesboro High School","All Students","Mathematics","1380130.","12389","215","26","18.9","20.7","15.8","14.7"
"ACT","Highest","2024-25","631","Clayton County","1056","Jonesboro High School","All Students","Reading","1380130.","12389","215","26","20","22.7","18.7","16.3"
"ACT","Highest","2024-25","631","Clayton County","1056","Jonesboro High School","All Students","Science","1380130.","12190","204","24","19.6","21.6","17.3","15.8"
"ACT","Highest","2024-25","631","Clayton County","1056","Jonesboro High School","All Students","Writing Subscore","1380130.","1711","58","TFS","6.1","6.7","6.4","TFS"
"ACT","Highest","2024-25","631","Clayton County","2052","North Clayton High School","All Students","Composite","1380130.","12390","215","19","19.4","21.5","16.9","16.5"
"ACT","Highest","2024-25","631","Clayton County","2052","North Clayton High School","All Students","English","1380130.","12389","215","19","18.4","20.7","15.6","14.8"
"ACT","Highest","2024-25","631","Clayton County","2052","North Clayton High School","All Students","Mathematics","1380130.","12389","215","19","18.9","20.7","15.8","15.1"
"ACT","Highest","2024-25","631","Clayton County","2052","North Clayton High School","All Students","Reading","1380130.","12389","215","19","20","22.7","18.7","18.6"
"ACT","Highest","2024-25","631","Clayton County","2052","North Clayton High School","All Students","Science","1380130.","12190","204","18","19.6","21.6","17.3","16.7"
"ACT","Highest","2024-25","631","Clayton County","2052","North Clayton High School","All Students","Writing Subscore","1380130.","1711","58","TFS","6.1","6.7","6.4","TFS"
"ACT","Highest","2024-25","631","Clayton County","4058","Morrow High School","All Students","Composite","1380130.","12390","215","26","19.4","21.5","16.9","16.6"
"ACT","Highest","2024-25","631","Clayton County","4058","Morrow High School","All Students","English","1380130.","12389","215","26","18.4","20.7","15.6","15.9"
"ACT","Highest","2024-25","631","Clayton County","4058","Morrow High School","All Students","Mathematics","1380130.","12389","215","26","18.9","20.7","15.8","15.5"
"ACT","Highest","2024-25","631","Clayton County","4058","Morrow High School","All Students","Reading","1380130.","12389","215","26","20","22.7","18.7","18"
"ACT","Highest","2024-25","631","Clayton County","4058","Morrow High School","All Students","Science","1380130.","12190","204","24","19.6","21.6","17.3","16.8"
"ACT","Highest","2024-25","631","Clayton County","4058","Morrow High School","All Students","Writing Subscore","1380130.","1711","58","TFS","6.1","6.7","6.4","TFS"
"ACT","Highest","2024-25","633","Cobb County","0101","Kennesaw Mountain High School","All Students","Composite","1380130.","12390","1245","54","19.4","21.5","23","24"
"ACT","Highest","2024-25","633","Cobb County","0101","Kennesaw Mountain High School","All Students","English","1380130.","12389","1245","54","18.4","20.7","22.4","23.2"
"ACT","Highest","2024-25","633","Cobb County","0101","Kennesaw Mountain High School","All Students","Mathematics","1380130.","12389","1245","54","18.9","20.7","22.1","23.5"
"ACT","Highest","2024-25","633","Cobb County","0101","Kennesaw Mountain High School","All Students","Reading","1380130.","12389","1245","54","20","22.7","24.2","25.1"
"ACT","Highest","2024-25","633","Cobb County","0101","Kennesaw Mountain High School","All Students","Science","1380130.","12190","1231","54","19.6","21.6","22.9","24"
"ACT","Highest","2024-25","633","Cobb County","0101","Kennesaw Mountain High School","All Students","Writing Subscore","1380130.","1711","159","TFS","6.1","6.7","6.7","TFS"
"ACT","Highest","2024-25","633","Cobb County","0103","Kell High School","All Students","Composite","1380130.","12390","1245","50","19.4","21.5","23","21.4"
"ACT","Highest","2024-25","633","Cobb County","0103","Kell High School","All Students","English","1380130.","12389","1245","50","18.4","20.7","22.4","20.3"
"ACT","Highest","2024-25","633","Cobb County","0103","Kell High School","All Students","Mathematics","1380130.","12389","1245","50","18.9","20.7","22.1","21"
"ACT","Highest","2024-25","633","Cobb County","0103","Kell High School","All Students","Reading","1380130.","12389","1245","50","20","22.7","24.2","22.1"
"ACT","Highest","2024-25","633","Cobb County","0103","Kell High School","All Students","Science","1380130.","12190","1231","48","19.6","21.6","22.9","21.9"
"ACT","Highest","2024-25","633","Cobb County","0103","Kell High School","All Students","Writing Subscore","1380130.","1711","159","10","6.1","6.7","6.7","6.8"
"ACT","Highest","2024-25","633","Cobb County","0175","Walton High School","All Students","Composite","1380130.","12390","1245","167","19.4","21.5","23","26"
"ACT","Highest","2024-25","633","Cobb County","0175","Walton High School","All Students","English","1380130.","12389","1245","167","18.4","20.7","22.4","25.9"
"ACT","Highest","2024-25","633","Cobb County","0175","Walton High School","All Students","Mathematics","1380130.","12389","1245","167","18.9","20.7","22.1","25.4"
"ACT","Highest","2024-25","633","Cobb County","0175","Walton High School","All Students","Reading","1380130.","12389","1245","167","20","22.7","24.2","26.6"
"ACT","Highest","2024-25","633","Cobb County","0175","Walton High School","All Students","Science","1380130.","12190","1231","165","19.6","21.6","22.9","25.6"
"ACT","Highest","2024-25","633","Cobb County","0175","Walton High School","All Students","Writing Subscore","1380130.","1711","159","TFS","6.1","6.7","6.7","TFS"
"ACT","Highest","2024-25","633","Cobb County","0186","Oakwood High School","All Students","Composite","1380130.","12390","1245","TFS","19.4","21.5","23","TFS"
"ACT","Highest","2024-25","633","Cobb County","0186","Oakwood High School","All Students","English","1380130.","12389","1245","TFS","18.4","20.7","22.4","TFS"
"ACT","Highest","2024-25","633","Cobb County","0186","Oakwood High School","All Students","Mathematics","1380130.","12389","1245","TFS","18.9","20.7","22.1","TFS"
"ACT","Highest","2024-25","633","Cobb County","0186","Oakwood High School","All Students","Reading","1380130.","12389","1245","TFS","20","22.7","24.2","TFS"
"ACT","Highest","2024-25","633","Cobb County","0186","Oakwood High School","All Students","Science","1380130.","12190","1231","TFS","19.6","21.6","22.9","TFS"
"ACT","Highest","2024-25","633","Cobb County","0188","Pope High School","All Students","Composite","1380130.","12390","1245","119","19.4","21.5","23","25.5"
"ACT","Highest","2024-25","633","Cobb County","0188","Pope High School","All Students","English","1380130.","12389","1245","119","18.4","20.7","22.4","25.3"
"ACT","Highest","2024-25","633","Cobb County","0188","Pope High School","All Students","Mathematics","1380130.","12389","1245","119","18.9","20.7","22.1","24.4"
"ACT","Highest","2024-25","633","Cobb County","0188","Pope High School","All Students","Reading","1380130.","12389","1245","119","20","22.7","24.2","27.2"
"ACT","Highest","2024-25","633","Cobb County","0188","Pope High School","All Students","Science","1380130.","12190","1231","119","19.6","21.6","22.9","24.6"
"ACT","Highest","2024-25","633","Cobb County","0188","Pope High School","All Students","Writing Subscore","1380130.","1711","159","11","6.1","6.7","6.7","7.4"
"ACT","Highest","2024-25","633","Cobb County","0192","Harrison High School","All Students","Composite","1380130.","12390","1245","102","19.4","21.5","23","23.3"
"ACT","Highest","2024-25","633","Cobb County","0192","Harrison High School","All Students","English","1380130.","12389","1245","102","18.4","20.7","22.4","22.8"
"ACT","Highest","2024-25","633","Cobb County","0192","Harrison High School","All Students","Mathematics","1380130.","12389","1245","102","18.9","20.7","22.1","22.5"
"ACT","Highest","2024-25","633","Cobb County","0192","Harrison High School","All Students","Reading","1380130.","12389","1245","102","20","22.7","24.2","24.4"
"ACT","Highest","2024-25","633","Cobb County","0192","Harrison High School","All Students","Science","1380130.","12190","1231","101","19.6","21.6","22.9","23.5"
"ACT","Highest","2024-25","633","Cobb County","0192","Harrison High School","All Students","Writing Subscore","1380130.","1711","159","10","6.1","6.7","6.7","7.7"
"ACT","Highest","2024-25","633","Cobb County","0209","Allatoona High School","All Students","Composite","1380130.","12390","1245","63","19.4","21.5","23","22.2"
"ACT","Highest","2024-25","633","Cobb County","0209","Allatoona High School","All Students","English","1380130.","12389","1245","63","18.4","20.7","22.4","21.2"
"ACT","Highest","2024-25","633","Cobb County","0209","Allatoona High School","All Students","Mathematics","1380130.","12389","1245","63","18.9","20.7","22.1","21"
"ACT","Highest","2024-25","633","Cobb County","0209","Allatoona High School","All Students","Reading","1380130.","12389","1245","63","20","22.7","24.2","23.8"
"ACT","Highest","2024-25","633","Cobb County","0209","Allatoona High School","All Students","Science","1380130.","12190","1231","62","19.6","21.6","22.9","22.7"
"ACT","Highest","2024-25","633","Cobb County","0209","Allatoona High School","All Students","Writing Subscore","1380130.","1711","159","TFS","6.1","6.7","6.7","TFS"
"ACT","Highest","2024-25","633","Cobb County","0373","Sprayberry High School","All Students","Composite","1380130.","12390","1245","27","19.4","21.5","23","21.7"
"ACT","Highest","2024-25","633","Cobb County","0373","Sprayberry High School","All Students","English","1380130.","12389","1245","27","18.4","20.7","22.4","20.6"
"ACT","Highest","2024-25","633","Cobb County","0373","Sprayberry High School","All Students","Mathematics","1380130.","12389","1245","27","18.9","20.7","22.1","21.2"
"ACT","Highest","2024-25","633","Cobb County","0373","Sprayberry High School","All Students","Reading","1380130.","12389","1245","27","20","22.7","24.2","23"
"ACT","Highest","2024-25","633","Cobb County","0373","Sprayberry High School","All Students","Science","1380130.","12190","1231","27","19.6","21.6","22.9","21.8"
"ACT","Highest","2024-25","633","Cobb County","0373","Sprayberry High School","All Students","Writing Subscore","1380130.","1711","159","TFS","6.1","6.7","6.7","TFS"
"ACT","Highest","2024-25","633","Cobb County","0381","Lassiter High School","All Students","Composite","1380130.","12390","1245","99","19.4","21.5","23","23.8"
"ACT","Highest","2024-25","633","Cobb County","0381","Lassiter High School","All Students","English","1380130.","12389","1245","99","18.4","20.7","22.4","22.9"
"ACT","Highest","2024-25","633","Cobb County","0381","Lassiter High School","All Students","Mathematics","1380130.","12389","1245","99","18.9","20.7","22.1","23.6"
"ACT","Highest","2024-25","633","Cobb County","0381","Lassiter High School","All Students","Reading","1380130.","12389","1245","99","20","22.7","24.2","24.7"
"ACT","Highest","2024-25","633","Cobb County","0381","Lassiter High School","All Students","Science","1380130.","12190","1231","99","19.6","21.6","22.9","23.4"
"ACT","Highest","2024-25","633","Cobb County","0381","Lassiter High School","All Students","Writing Subscore","1380130.","1711","159","TFS","6.1","6.7","6.7","TFS"
"ACT","Highest","2024-25","633","Cobb County","0707","Hillgrove High School","All Students","Composite","1380130.","12390","1245","143","19.4","21.5","23","21.7"
"ACT","Highest","2024-25","633","Cobb County","0707","Hillgrove High School","All Students","English","1380130.","12389","1245","143","18.4","20.7","22.4","20.9"
"ACT","Highest","2024-25","633","Cobb County","0707","Hillgrove High School","All Students","Mathematics","1380130.","12389","1245","143","18.9","20.7","22.1","20.7"
"ACT","Highest","2024-25","633","Cobb County","0707","Hillgrove High School","All Students","Reading","1380130.","12389","1245","143","20","22.7","24.2","23"
"ACT","Highest","2024-25","633","Cobb County","0707","Hillgrove High School","All Students","Science","1380130.","12190","1231","140","19.6","21.6","22.9","21.7"
"ACT","Highest","2024-25","633","Cobb County","0707","Hillgrove High School","All Students","Writing Subscore","1380130.","1711","159","21","6.1","6.7","6.7","6.2"
"ACT","Highest","2024-25","633","Cobb County","1054","Campbell High School","All Students","Composite","1380130.","12390","1245","93","19.4","21.5","23","24.5"
"ACT","Highest","2024-25","633","Cobb County","1054","Campbell High School","All Students","English","1380130.","12389","1245","93","18.4","20.7","22.4","24.8"
"ACT","Highest","2024-25","633","Cobb County","1054","Campbell High School","All Students","Mathematics","1380130.","12389","1245","93","18.9","20.7","22.1","22.6"
"ACT","Highest","2024-25","633","Cobb County","1054","Campbell High School","All Students","Reading","1380130.","12389","1245","93","20","22.7","24.2","25.7"
"ACT","Highest","2024-25","633","Cobb County","1054","Campbell High School","All Students","Science","1380130.","12190","1231","90","19.6","21.6","22.9","24.1"
"ACT","Highest","2024-25","633","Cobb County","1054","Campbell High School","All Students","Writing Subscore","1380130.","1711","159","15","6.1","6.7","6.7","6.7"
"ACT","Highest","2024-25","633","Cobb County","1064","McEachern High School","All Students","Composite","1380130.","12390","1245","52","19.4","21.5","23","17.7"
"ACT","Highest","2024-25","633","Cobb County","1064","McEachern High School","All Students","English","1380130.","12389","1245","52","18.4","20.7","22.4","16.6"
"ACT","Highest","2024-25","633","Cobb County","1064","McEachern High School","All Students","Mathematics","1380130.","12389","1245","52","18.9","20.7","22.1","16.6"
"ACT","Highest","2024-25","633","Cobb County","1064","McEachern High School","All Students","Reading","1380130.","12389","1245","52","20","22.7","24.2","18.6"
"ACT","Highest","2024-25","633","Cobb County","1064","McEachern High School","All Students","Science","1380130.","12190","1231","52","19.6","21.6","22.9","18.2"
"ACT","Highest","2024-25","633","Cobb County","1064","McEachern High School","All Students","Writing Subscore","1380130.","1711","159","12","6.1","6.7","6.7","6.6"
"ACT","Highest","2024-25","633","Cobb County","1069","Wheeler High School","All Students","Composite","1380130.","12390","1245","66","19.4","21.5","23","27.6"
"ACT","Highest","2024-25","633","Cobb County","1069","Wheeler High School","All Students","English","1380130.","12389","1245","66","18.4","20.7","22.4","27.3"
"ACT","Highest","2024-25","633","Cobb County","1069","Wheeler High School","All Students","Mathematics","1380130.","12389","1245","66","18.9","20.7","22.1","27.3"
"ACT","Highest","2024-25","633","Cobb County","1069","Wheeler High School","All Students","Reading","1380130.","12389","1245","66","20","22.7","24.2","28.3"
"ACT","Highest","2024-25","633","Cobb County","1069","Wheeler High School","All Students","Science","1380130.","12190","1231","66","19.6","21.6","22.9","27.1"
"ACT","Highest","2024-25","633","Cobb County","1069","Wheeler High School","All Students","Writing Subscore","1380130.","1711","159","TFS","6.1","6.7","6.7","TFS"
"ACT","Highest","2024-25","633","Cobb County","2056","North Cobb High School","All Students","Composite","1380130.","12390","1245","88","19.4","21.5","23","21.6"
"ACT","Highest","2024-25","633","Cobb County","2056","North Cobb High School","All Students","English","1380130.","12389","1245","88","18.4","20.7","22.4","21.2"
"ACT","Highest","2024-25","633","Cobb County","2056","North Cobb High School","All Students","Mathematics","1380130.","12389","1245","88","18.9","20.7","22.1","19.7"
"ACT","Highest","2024-25","633","Cobb County","2056","North Cobb High School","All Students","Reading","1380130.","12389","1245","88","20","22.7","24.2","23.9"
"ACT","Highest","2024-25","633","Cobb County","2056","North Cobb High School","All Students","Science","1380130.","12190","1231","87","19.6","21.6","22.9","21.5"
"ACT","Highest","2024-25","633","Cobb County","2056","North Cobb High School","All Students","Writing Subscore","1380130.","1711","159","18","6.1","6.7","6.7","6.3"
"ACT","Highest","2024-25","633","Cobb County","2066","Osborne High School","All Students","Composite","1380130.","12390","1245","44","19.4","21.5","23","18"
"ACT","Highest","2024-25","633","Cobb County","2066","Osborne High School","All Students","English","1380130.","12389","1245","44","18.4","20.7","22.4","16.3"
"ACT","Highest","2024-25","633","Cobb County","2066","Osborne High School","All Students","Mathematics","1380130.","12389","1245","44","18.9","20.7","22.1","17.5"
"ACT","Highest","2024-25","633","Cobb County","2066","Osborne High School","All Students","Reading","1380130.","12389","1245","44","20","22.7","24.2","19.2"
"ACT","Highest","2024-25","633","Cobb County","2066","Osborne High School","All Students","Science","1380130.","12190","1231","44","19.6","21.6","22.9","18.3"
"ACT","Highest","2024-25","633","Cobb County","2066","Osborne High School","All Students","Writing Subscore","1380130.","1711","159","TFS","6.1","6.7","6.7","TFS"
"ACT","Highest","2024-25","633","Cobb County","3056","South Cobb High School","All Students","Composite","1380130.","12390","1245","41","19.4","21.5","23","17.7"
"ACT","Highest","2024-25","633","Cobb County","3056","South Cobb High School","All Students","English","1380130.","12389","1245","41","18.4","20.7","22.4","15.7"
"ACT","Highest","2024-25","633","Cobb County","3056","South Cobb High School","All Students","Mathematics","1380130.","12389","1245","41","18.9","20.7","22.1","17.3"
"ACT","Highest","2024-25","633","Cobb County","3056","South Cobb High School","All Students","Reading","1380130.","12389","1245","41","20","22.7","24.2","18.4"
"ACT","Highest","2024-25","633","Cobb County","3056","South Cobb High School","All Students","Science","1380130.","12190","1231","40","19.6","21.6","22.9","18.5"
"ACT","Highest","2024-25","633","Cobb County","3056","South Cobb High School","All Students","Writing Subscore","1380130.","1711","159","TFS","6.1","6.7","6.7","TFS"
"ACT","Highest","2024-25","633","Cobb County","4066","Pebblebrook High School","All Students","Composite","1380130.","12390","1245","36","19.4","21.5","23","17.5"
"ACT","Highest","2024-25","633","Cobb County","4066","Pebblebrook High School","All Students","English","1380130.","12389","1245","36","18.4","20.7","22.4","15.6"
"ACT","Highest","2024-25","633","Cobb County","4066","Pebblebrook High School","All Students","Mathematics","1380130.","12389","1245","36","18.9","20.7","22.1","16"
"ACT","Highest","2024-25","633","Cobb County","4066","Pebblebrook High School","All Students","Reading","1380130.","12389","1245","36","20","22.7","24.2","20.4"
"ACT","Highest","2024-25","633","Cobb County","4066","Pebblebrook High School","All Students","Science","1380130.","12190","1231","36","19.6","21.6","22.9","17.4"
"ACT","Highest","2024-25","633","Cobb County","4066","Pebblebrook High School","All Students","Writing Subscore","1380130.","1711","159","TFS","6.1","6.7","6.7","TFS"
"ACT","Highest","2024-25","634","Coffee County","0114","Wiregrass Regional College and Career Academy","All Students","Composite","1380130.","12390","44","TFS","19.4","21.5","19","TFS"
"ACT","Highest","2024-25","634","Coffee County","0114","Wiregrass Regional College and Career Academy","All Students","English","1380130.","12389","44","TFS","18.4","20.7","18.3","TFS"
"ACT","Highest","2024-25","634","Coffee County","0114","Wiregrass Regional College and Career Academy","All Students","Mathematics","1380130.","12389","44","TFS","18.9","20.7","18.2","TFS"
"ACT","Highest","2024-25","634","Coffee County","0114","Wiregrass Regional College and Career Academy","All Students","Reading","1380130.","12389","44","TFS","20","22.7","20.3","TFS"
"ACT","Highest","2024-25","634","Coffee County","0114","Wiregrass Regional College and Career Academy","All Students","Science","1380130.","12190","44","TFS","19.6","21.6","18.8","TFS"
"ACT","Highest","2024-25","634","Coffee County","0114","Wiregrass Regional College and Career Academy","All Students","Writing Subscore","1380130.","1711","TFS","TFS","6.1","6.7","TFS","TFS"
