#ASSMT_CD,HIGHEST_RECENT_IND,LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,SUBGRP_DESC,TEST_CMPNT_TYP_CD,NATIONAL_NUM_TESTED_CNT,STATE_NUM_TESTED_CNT,DSTRCT_NUM_TESTED_CNT,INSTN_NUM_TESTED_CNT,NATIONAL_AVG_SCORE_VAL,STATE_AVG_SCORE_VAL,DSTRCT_AVG_SCORE_VAL,INSTN_AVG_SCORE_VAL
"SAT","Highest","2024-25","601","Appling County","0103","Appling County High School","All Students","Combined Test Score","2004965.","44722","42","42","1029","1037","982.6","982.6"
"SAT","Highest","2024-25","601","Appling County","0103","Appling County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","42","42","521","532.9","508.8","508.8"
"SAT","Highest","2024-25","601","Appling County","0103","Appling County High School","All Students","Math Section Score - New","2004965.","44722","42","42","508","504.1","473.8","473.8"
"SAT","Highest","2024-25","602","Atkinson County","0103","Atkinson County High School","All Students","Combined Test Score","2004965.","44722","10","10","1029","1037","1033","1033"
"SAT","Highest","2024-25","602","Atkinson County","0103","Atkinson County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","10","10","521","532.9","536","536"
"SAT","Highest","2024-25","602","Atkinson County","0103","Atkinson County High School","All Students","Math Section Score - New","2004965.","44722","10","10","508","504.1","497","497"
"SAT","Highest","2024-25","603","Bacon County","0302","Bacon County High School","All Students","Combined Test Score","2004965.","44722","17","17","1029","1037","1007.6","1007.6"
"SAT","Highest","2024-25","603","Bacon County","0302","Bacon County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","17","17","521","532.9","520.6","520.6"
"SAT","Highest","2024-25","603","Bacon County","0302","Bacon County High School","All Students","Math Section Score - New","2004965.","44722","17","17","508","504.1","487.1","487.1"
"SAT","Highest","2024-25","604","Baker County","0105","Baker County High School","All Students","Combined Test Score","2004965.","44722","15","15","1029","1037","822.7","822.7"
"SAT","Highest","2024-25","604","Baker County","0105","Baker County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","15","15","521","532.9","430","430"
"SAT","Highest","2024-25","604","Baker County","0105","Baker County High School","All Students","Math Section Score - New","2004965.","44722","15","15","508","504.1","392.7","392.7"
"SAT","Highest","2024-25","605","Baldwin County","0189","Baldwin High School","All Students","Combined Test Score","2004965.","44722","88","88","1029","1037","944.1","944.1"
"SAT","Highest","2024-25","605","Baldwin County","0189","Baldwin High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","88","88","521","532.9","489.8","489.8"
"SAT","Highest","2024-25","605","Baldwin County","0189","Baldwin High School","All Students","Math Section Score - New","2004965.","44722","88","88","508","504.1","454.3","454.3"
"SAT","Highest","2024-25","606","Banks County","0199","Banks County High School","All Students","Combined Test Score","2004965.","44722","57","57","1029","1037","994.2","994.2"
"SAT","Highest","2024-25","606","Banks County","0199","Banks County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","57","57","521","532.9","516.1","516.1"
"SAT","Highest","2024-25","606","Banks County","0199","Banks County High School","All Students","Math Section Score - New","2004965.","44722","57","57","508","504.1","478.1","478.1"
"SAT","Highest","2024-25","607","Barrow County","0101","Apalachee High School","All Students","Combined Test Score","2004965.","44722","251","133","1029","1037","1026.7","1024"
"SAT","Highest","2024-25","607","Barrow County","0101","Apalachee High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","251","133","521","532.9","524.7","524.1"
"SAT","Highest","2024-25","607","Barrow County","0101","Apalachee High School","All Students","Math Section Score - New","2004965.","44722","251","133","508","504.1","502","499.8"
"SAT","Highest","2024-25","607","Barrow County","3052","Winder-Barrow High School","All Students","Combined Test Score","2004965.","44722","251","118","1029","1037","1026.7","1029.7"
"SAT","Highest","2024-25","607","Barrow County","3052","Winder-Barrow High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","251","118","521","532.9","524.7","525.3"
"SAT","Highest","2024-25","607","Barrow County","3052","Winder-Barrow High School","All Students","Math Section Score - New","2004965.","44722","251","118","508","504.1","502","504.3"
"SAT","Highest","2024-25","608","Bartow County","0105","Adairsville High School","All Students","Combined Test Score","2004965.","44722","293","99","1029","1037","1030","1054.2"
"SAT","Highest","2024-25","608","Bartow County","0105","Adairsville High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","293","99","521","532.9","534.1","543.9"
"SAT","Highest","2024-25","608","Bartow County","0105","Adairsville High School","All Students","Math Section Score - New","2004965.","44722","293","99","508","504.1","495.9","510.3"
"SAT","Highest","2024-25","608","Bartow County","0114","Cass High School","All Students","Combined Test Score","2004965.","44722","293","99","1029","1037","1030","988.6"
"SAT","Highest","2024-25","608","Bartow County","0114","Cass High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","293","99","521","532.9","534.1","511.9"
"SAT","Highest","2024-25","608","Bartow County","0114","Cass High School","All Students","Math Section Score - New","2004965.","44722","293","99","508","504.1","495.9","476.7"
"SAT","Highest","2024-25","608","Bartow County","0198","Woodland High School","All Students","Combined Test Score","2004965.","44722","293","95","1029","1037","1030","1047.8"
"SAT","Highest","2024-25","608","Bartow County","0198","Woodland High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","293","95","521","532.9","534.1","546.9"
"SAT","Highest","2024-25","608","Bartow County","0198","Woodland High School","All Students","Math Section Score - New","2004965.","44722","293","95","508","504.1","495.9","500.8"
"SAT","Highest","2024-25","609","Ben Hill County","0291","Fitzgerald High School School College and Career Academy","All Students","Combined Test Score","2004965.","44722","31","31","1029","1037","982.9","982.9"
"SAT","Highest","2024-25","609","Ben Hill County","0291","Fitzgerald High School School College and Career Academy","All Students","Evidence Based Reading and Writing - New","2004965.","44721","31","31","521","532.9","520.6","520.6"
"SAT","Highest","2024-25","609","Ben Hill County","0291","Fitzgerald High School School College and Career Academy","All Students","Math Section Score - New","2004965.","44722","31","31","508","504.1","462.3","462.3"
"SAT","Highest","2024-25","610","Berrien County","0101","Berrien High School","All Students","Combined Test Score","2004965.","44722","61","55","1029","1037","1057.5","1048"
"SAT","Highest","2024-25","610","Berrien County","0101","Berrien High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","61","55","521","532.9","561.3","552.7"
"SAT","Highest","2024-25","610","Berrien County","0101","Berrien High School","All Students","Math Section Score - New","2004965.","44722","61","55","508","504.1","496.2","495.3"
"SAT","Highest","2024-25","610","Berrien County","0106","Berrien Academy Performance Learning Center","All Students","Combined Test Score","2004965.","44722","61","TFS","1029","1037","1057.5","TFS"
"SAT","Highest","2024-25","610","Berrien County","0106","Berrien Academy Performance Learning Center","All Students","Evidence Based Reading and Writing - New","2004965.","44721","61","TFS","521","532.9","561.3","TFS"
"SAT","Highest","2024-25","610","Berrien County","0106","Berrien Academy Performance Learning Center","All Students","Math Section Score - New","2004965.","44722","61","TFS","508","504.1","496.2","TFS"
"SAT","Highest","2024-25","611","Bibb County","0105","Howard High School","All Students","Combined Test Score","2004965.","44722","235","54","1029","1037","1004.5","1030.4"
"SAT","Highest","2024-25","611","Bibb County","0105","Howard High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","235","54","521","532.9","522.8","540.6"
"SAT","Highest","2024-25","611","Bibb County","0105","Howard High School","All Students","Math Section Score - New","2004965.","44722","235","54","508","504.1","481.7","489.8"
"SAT","Highest","2024-25","611","Bibb County","0117","Academy For Classical Education","All Students","Combined Test Score","2004965.","44722","235","55","1029","1037","1004.5","1150.4"
"SAT","Highest","2024-25","611","Bibb County","0117","Academy For Classical Education","All Students","Evidence Based Reading and Writing - New","2004965.","44721","235","55","521","532.9","522.8","580.5"
"SAT","Highest","2024-25","611","Bibb County","0117","Academy For Classical Education","All Students","Math Section Score - New","2004965.","44722","235","55","508","504.1","481.7","569.8"
"SAT","Highest","2024-25","611","Bibb County","0186","Central High School","All Students","Combined Test Score","2004965.","44722","235","30","1029","1037","1004.5","953.3"
"SAT","Highest","2024-25","611","Bibb County","0186","Central High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","235","30","521","532.9","522.8","512.3"
"SAT","Highest","2024-25","611","Bibb County","0186","Central High School","All Students","Math Section Score - New","2004965.","44722","235","30","508","504.1","481.7","441"
"SAT","Highest","2024-25","611","Bibb County","0198","Westside High School","All Students","Combined Test Score","2004965.","44722","235","31","1029","1037","1004.5","912.3"
"SAT","Highest","2024-25","611","Bibb County","0198","Westside High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","235","31","521","532.9","522.8","472.6"
"SAT","Highest","2024-25","611","Bibb County","0198","Westside High School","All Students","Math Section Score - New","2004965.","44722","235","31","508","504.1","481.7","439.7"
"SAT","Highest","2024-25","611","Bibb County","0204","Rutland High School","All Students","Combined Test Score","2004965.","44722","235","38","1029","1037","1004.5","968.4"
"SAT","Highest","2024-25","611","Bibb County","0204","Rutland High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","235","38","521","532.9","522.8","511.1"
"SAT","Highest","2024-25","611","Bibb County","0204","Rutland High School","All Students","Math Section Score - New","2004965.","44722","235","38","508","504.1","481.7","457.4"
"SAT","Highest","2024-25","611","Bibb County","0286","Northeast High School","All Students","Combined Test Score","2004965.","44722","235","17","1029","1037","1004.5","841.2"
"SAT","Highest","2024-25","611","Bibb County","0286","Northeast High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","235","17","521","532.9","522.8","442.9"
"SAT","Highest","2024-25","611","Bibb County","0286","Northeast High School","All Students","Math Section Score - New","2004965.","44722","235","17","508","504.1","481.7","398.2"
"SAT","Highest","2024-25","611","Bibb County","0386","Southwest High School","All Students","Combined Test Score","2004965.","44722","235","10","1029","1037","1004.5","916"
"SAT","Highest","2024-25","611","Bibb County","0386","Southwest High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","235","10","521","532.9","522.8","476"
"SAT","Highest","2024-25","611","Bibb County","0386","Southwest High School","All Students","Math Section Score - New","2004965.","44722","235","10","508","504.1","481.7","440"
"SAT","Highest","2024-25","612","Bleckley County","0105","Bleckley County High School","All Students","Combined Test Score","2004965.","44722","49","49","1029","1037","1100.8","1100.8"
"SAT","Highest","2024-25","612","Bleckley County","0105","Bleckley County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","49","49","521","532.9","555.7","555.7"
"SAT","Highest","2024-25","612","Bleckley County","0105","Bleckley County High School","All Students","Math Section Score - New","2004965.","44722","49","49","508","504.1","545.1","545.1"
"SAT","Highest","2024-25","613","Brantley County","1050","Brantley County High School","All Students","Combined Test Score","2004965.","44722","20","20","1029","1037","1036","1036"
"SAT","Highest","2024-25","613","Brantley County","1050","Brantley County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","20","20","521","532.9","557","557"
"SAT","Highest","2024-25","613","Brantley County","1050","Brantley County High School","All Students","Math Section Score - New","2004965.","44722","20","20","508","504.1","479","479"
"SAT","Highest","2024-25","614","Brooks County","0110","Brooks County High School","All Students","Combined Test Score","2004965.","44722","30","29","1029","1037","931.3","943.4"
"SAT","Highest","2024-25","614","Brooks County","0110","Brooks County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","30","29","521","532.9","483.3","486.9"
"SAT","Highest","2024-25","614","Brooks County","0110","Brooks County High School","All Students","Math Section Score - New","2004965.","44722","30","29","508","504.1","448","456.6"
"SAT","Highest","2024-25","614","Brooks County","0394","Delta Innovative School","All Students","Combined Test Score","2004965.","44722","30","TFS","1029","1037","931.3","TFS"
"SAT","Highest","2024-25","614","Brooks County","0394","Delta Innovative School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","30","TFS","521","532.9","483.3","TFS"
"SAT","Highest","2024-25","614","Brooks County","0394","Delta Innovative School","All Students","Math Section Score - New","2004965.","44722","30","TFS","508","504.1","448","TFS"
"SAT","Highest","2024-25","615","Bryan County","0182","Richmond Hill High School","All Students","Combined Test Score","2004965.","44722","302","262","1029","1037","1056.5","1064.9"
"SAT","Highest","2024-25","615","Bryan County","0182","Richmond Hill High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","302","262","521","532.9","545.4","548.6"
"SAT","Highest","2024-25","615","Bryan County","0182","Richmond Hill High School","All Students","Math Section Score - New","2004965.","44722","302","262","508","504.1","511.1","516.3"
"SAT","Highest","2024-25","615","Bryan County","0402","Bryan County Middle School","All Students","Combined Test Score","2004965.","44722","302","TFS","1029","1037","1056.5","TFS"
"SAT","Highest","2024-25","615","Bryan County","0402","Bryan County Middle School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","302","TFS","521","532.9","545.4","TFS"
"SAT","Highest","2024-25","615","Bryan County","0402","Bryan County Middle School","All Students","Math Section Score - New","2004965.","44722","302","TFS","508","504.1","511.1","TFS"
"SAT","Highest","2024-25","615","Bryan County","0502","Bryan County High School","All Students","Combined Test Score","2004965.","44722","302","39","1029","1037","1056.5","999"
"SAT","Highest","2024-25","615","Bryan County","0502","Bryan County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","302","39","521","532.9","545.4","522.3"
"SAT","Highest","2024-25","615","Bryan County","0502","Bryan County High School","All Students","Math Section Score - New","2004965.","44722","302","39","508","504.1","511.1","476.7"
"SAT","Highest","2024-25","616","Bulloch County","0203","Southeast Bulloch High School","All Students","Combined Test Score","2004965.","44722","169","73","1029","1037","1066.6","1100.8"
"SAT","Highest","2024-25","616","Bulloch County","0203","Southeast Bulloch High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","169","73","521","532.9","553","571.5"
"SAT","Highest","2024-25","616","Bulloch County","0203","Southeast Bulloch High School","All Students","Math Section Score - New","2004965.","44722","169","73","508","504.1","513.7","529.3"
"SAT","Highest","2024-25","616","Bulloch County","2054","Statesboro High School","All Students","Combined Test Score","2004965.","44722","169","87","1029","1037","1066.6","1035.6"
"SAT","Highest","2024-25","616","Bulloch County","2054","Statesboro High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","169","87","521","532.9","553","536"
"SAT","Highest","2024-25","616","Bulloch County","2054","Statesboro High School","All Students","Math Section Score - New","2004965.","44722","169","87","508","504.1","513.7","499.7"
"SAT","Highest","2024-25","616","Bulloch County","4052","Portal Middle/High School","All Students","Combined Test Score","2004965.","44722","169","TFS","1029","1037","1066.6","TFS"
"SAT","Highest","2024-25","616","Bulloch County","4052","Portal Middle/High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","169","TFS","521","532.9","553","TFS"
"SAT","Highest","2024-25","616","Bulloch County","4052","Portal Middle/High School","All Students","Math Section Score - New","2004965.","44722","169","TFS","508","504.1","513.7","TFS"
"SAT","Highest","2024-25","617","Burke County","0288","Burke County High School","All Students","Combined Test Score","2004965.","44722","74","74","1029","1037","939.7","939.7"
"SAT","Highest","2024-25","617","Burke County","0288","Burke County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","74","74","521","532.9","496.4","496.4"
"SAT","Highest","2024-25","617","Burke County","0288","Burke County High School","All Students","Math Section Score - New","2004965.","44722","74","74","508","504.1","443.4","443.4"
"SAT","Highest","2024-25","618","Butts County","0190","Jackson High School","All Students","Combined Test Score","2004965.","44722","61","61","1029","1037","956.7","956.7"
"SAT","Highest","2024-25","618","Butts County","0190","Jackson High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","61","61","521","532.9","497.5","497.5"
"SAT","Highest","2024-25","618","Butts County","0190","Jackson High School","All Students","Math Section Score - New","2004965.","44722","61","61","508","504.1","459.2","459.2"
"SAT","Highest","2024-25","619","Calhoun County","0113","Calhoun County High School","All Students","Combined Test Score","2004965.","44722","TFS","TFS","1029","1037","TFS","TFS"
"SAT","Highest","2024-25","619","Calhoun County","0113","Calhoun County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","TFS","TFS","521","532.9","TFS","TFS"
"SAT","Highest","2024-25","619","Calhoun County","0113","Calhoun County High School","All Students","Math Section Score - New","2004965.","44722","TFS","TFS","508","504.1","TFS","TFS"
"SAT","Highest","2024-25","620","Camden County","0295","Camden County High School","All Students","Combined Test Score","2004965.","44722","222","222","1029","1037","1081.3","1081.3"
"SAT","Highest","2024-25","620","Camden County","0295","Camden County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","222","222","521","532.9","552.1","552.1"
"SAT","Highest","2024-25","620","Camden County","0295","Camden County High School","All Students","Math Section Score - New","2004965.","44722","222","222","508","504.1","529.2","529.2"
"SAT","Highest","2024-25","621","Candler County","0101","Metter High School","All Students","Combined Test Score","2004965.","44722","38","36","1029","1037","956.1","963.1"
"SAT","Highest","2024-25","621","Candler County","0101","Metter High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","38","36","521","532.9","496.1","499.2"
"SAT","Highest","2024-25","621","Candler County","0101","Metter High School","All Students","Math Section Score - New","2004965.","44722","38","36","508","504.1","460","463.9"
"SAT","Highest","2024-25","621","Candler County","0303","Metter College and Career Academy","All Students","Combined Test Score","2004965.","44722","38","TFS","1029","1037","956.1","TFS"
"SAT","Highest","2024-25","621","Candler County","0303","Metter College and Career Academy","All Students","Evidence Based Reading and Writing - New","2004965.","44721","38","TFS","521","532.9","496.1","TFS"
"SAT","Highest","2024-25","621","Candler County","0303","Metter College and Career Academy","All Students","Math Section Score - New","2004965.","44722","38","TFS","508","504.1","460","TFS"
"SAT","Highest","2024-25","622","Carroll County","0189","Temple High School","All Students","Combined Test Score","2004965.","44722","310","35","1029","1037","1041.8","1041.1"
"SAT","Highest","2024-25","622","Carroll County","0189","Temple High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","310","35","521","532.9","538.7","543.4"
"SAT","Highest","2024-25","622","Carroll County","0189","Temple High School","All Students","Math Section Score - New","2004965.","44722","310","35","508","504.1","503.1","497.7"
"SAT","Highest","2024-25","622","Carroll County","0212","Mt. Zion High School","All Students","Combined Test Score","2004965.","44722","310","17","1029","1037","1041.8","1047.1"
"SAT","Highest","2024-25","622","Carroll County","0212","Mt. Zion High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","310","17","521","532.9","538.7","549.4"
"SAT","Highest","2024-25","622","Carroll County","0212","Mt. Zion High School","All Students","Math Section Score - New","2004965.","44722","310","17","508","504.1","503.1","497.6"
"SAT","Highest","2024-25","622","Carroll County","2052","Central High School","All Students","Combined Test Score","2004965.","44722","310","88","1029","1037","1041.8","1073.9"
"SAT","Highest","2024-25","622","Carroll County","2052","Central High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","310","88","521","532.9","538.7","550.1"
"SAT","Highest","2024-25","622","Carroll County","2052","Central High School","All Students","Math Section Score - New","2004965.","44722","310","88","508","504.1","503.1","523.8"
"SAT","Highest","2024-25","622","Carroll County","3050","Bowdon High School","All Students","Combined Test Score","2004965.","44722","310","14","1029","1037","1041.8","1067.1"
"SAT","Highest","2024-25","622","Carroll County","3050","Bowdon High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","310","14","521","532.9","538.7","543.6"
"SAT","Highest","2024-25","622","Carroll County","3050","Bowdon High School","All Students","Math Section Score - New","2004965.","44722","310","14","508","504.1","503.1","523.6"
"SAT","Highest","2024-25","622","Carroll County","5054","Villa Rica High School","All Students","Combined Test Score","2004965.","44722","310","156","1029","1037","1041.8","1021"
"SAT","Highest","2024-25","622","Carroll County","5054","Villa Rica High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","310","156","521","532.9","538.7","529.7"
"SAT","Highest","2024-25","622","Carroll County","5054","Villa Rica High School","All Students","Math Section Score - New","2004965.","44722","310","156","508","504.1","503.1","491.3"
"SAT","Highest","2024-25","623","Catoosa County","0109","Heritage High School","All Students","Combined Test Score","2004965.","44722","97","32","1029","1037","1098.2","1154.1"
"SAT","Highest","2024-25","623","Catoosa County","0109","Heritage High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","97","32","521","532.9","567.4","589.4"
"SAT","Highest","2024-25","623","Catoosa County","0109","Heritage High School","All Students","Math Section Score - New","2004965.","44722","97","32","508","504.1","530.8","564.7"
"SAT","Highest","2024-25","623","Catoosa County","1052","Lakeview-Fort Oglethorpe High School","All Students","Combined Test Score","2004965.","44722","97","29","1029","1037","1098.2","1132.4"
"SAT","Highest","2024-25","623","Catoosa County","1052","Lakeview-Fort Oglethorpe High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","97","29","521","532.9","567.4","582.8"
"SAT","Highest","2024-25","623","Catoosa County","1052","Lakeview-Fort Oglethorpe High School","All Students","Math Section Score - New","2004965.","44722","97","29","508","504.1","530.8","549.7"
"SAT","Highest","2024-25","623","Catoosa County","4052","Ringgold High School","All Students","Combined Test Score","2004965.","44722","97","36","1029","1037","1098.2","1021.1"
"SAT","Highest","2024-25","623","Catoosa County","4052","Ringgold High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","97","36","521","532.9","567.4","535.6"
"SAT","Highest","2024-25","623","Catoosa County","4052","Ringgold High School","All Students","Math Section Score - New","2004965.","44722","97","36","508","504.1","530.8","485.6"
"SAT","Highest","2024-25","624","Charlton County","0112","Bethune Middle School","All Students","Combined Test Score","2004965.","44722","19","TFS","1029","1037","1011.1","TFS"
"SAT","Highest","2024-25","624","Charlton County","0112","Bethune Middle School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","19","TFS","521","532.9","534.7","TFS"
"SAT","Highest","2024-25","624","Charlton County","0112","Bethune Middle School","All Students","Math Section Score - New","2004965.","44722","19","TFS","508","504.1","476.3","TFS"
"SAT","Highest","2024-25","624","Charlton County","0287","Charlton County High School","All Students","Combined Test Score","2004965.","44722","19","18","1029","1037","1011.1","1019.4"
"SAT","Highest","2024-25","624","Charlton County","0287","Charlton County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","19","18","521","532.9","534.7","540"
"SAT","Highest","2024-25","624","Charlton County","0287","Charlton County High School","All Students","Math Section Score - New","2004965.","44722","19","18","508","504.1","476.3","479.4"
"SAT","Highest","2024-25","625","Savannah-Chatham County","0101","Johnson High School","All Students","Combined Test Score","2004965.","44722","822","45","1029","1037","1000.3","934.7"
"SAT","Highest","2024-25","625","Savannah-Chatham County","0101","Johnson High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","822","45","521","532.9","519.4","480"
"SAT","Highest","2024-25","625","Savannah-Chatham County","0101","Johnson High School","All Students","Math Section Score - New","2004965.","44722","822","45","508","504.1","480.9","454.7"
"SAT","Highest","2024-25","625","Savannah-Chatham County","0108","Early College Program","All Students","Combined Test Score","2004965.","44722","822","21","1029","1037","1000.3","963.8"
"SAT","Highest","2024-25","625","Savannah-Chatham County","0108","Early College Program","All Students","Evidence Based Reading and Writing - New","2004965.","44721","822","21","521","532.9","519.4","490"
"SAT","Highest","2024-25","625","Savannah-Chatham County","0108","Early College Program","All Students","Math Section Score - New","2004965.","44722","822","21","508","504.1","480.9","473.8"
"SAT","Highest","2024-25","625","Savannah-Chatham County","0115","Woodville-Tompkins Technical and Career High School","All Students","Combined Test Score","2004965.","44722","822","106","1029","1037","1000.3","979.6"
"SAT","Highest","2024-25","625","Savannah-Chatham County","0115","Woodville-Tompkins Technical and Career High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","822","106","521","532.9","519.4","503.4"
"SAT","Highest","2024-25","625","Savannah-Chatham County","0115","Woodville-Tompkins Technical and Career High School","All Students","Math Section Score - New","2004965.","44722","822","106","508","504.1","480.9","476.2"
"SAT","Highest","2024-25","625","Savannah-Chatham County","0117","New Hampstead High School","All Students","Combined Test Score","2004965.","44722","822","78","1029","1037","1000.3","946.4"
"SAT","Highest","2024-25","625","Savannah-Chatham County","0117","New Hampstead High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","822","78","521","532.9","519.4","487.7"
"SAT","Highest","2024-25","625","Savannah-Chatham County","0117","New Hampstead High School","All Students","Math Section Score - New","2004965.","44722","822","78","508","504.1","480.9","458.7"
"SAT","Highest","2024-25","625","Savannah-Chatham County","0210","The School of Liberal Studies at Savannah High","All Students","Combined Test Score","2004965.","44722","822","29","1029","1037","1000.3","878.6"
"SAT","Highest","2024-25","625","Savannah-Chatham County","0210","The School of Liberal Studies at Savannah High","All Students","Evidence Based Reading and Writing - New","2004965.","44721","822","29","521","532.9","519.4","461.4"
"SAT","Highest","2024-25","625","Savannah-Chatham County","0210","The School of Liberal Studies at Savannah High","All Students","Math Section Score - New","2004965.","44722","822","29","508","504.1","480.9","417.2"
"SAT","Highest","2024-25","625","Savannah-Chatham County","0411","Islands High School","All Students","Combined Test Score","2004965.","44722","822","97","1029","1037","1000.3","1034"
"SAT","Highest","2024-25","625","Savannah-Chatham County","0411","Islands High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","822","97","521","532.9","519.4","548.1"
"SAT","Highest","2024-25","625","Savannah-Chatham County","0411","Islands High School","All Students","Math Section Score - New","2004965.","44722","822","97","508","504.1","480.9","485.9"
"SAT","Highest","2024-25","625","Savannah-Chatham County","0499","Savannah Arts Academy","All Students","Combined Test Score","2004965.","44722","822","166","1029","1037","1000.3","1156.9"
"SAT","Highest","2024-25","625","Savannah-Chatham County","0499","Savannah Arts Academy","All Students","Evidence Based Reading and Writing - New","2004965.","44721","822","166","521","532.9","519.4","603.6"
"SAT","Highest","2024-25","625","Savannah-Chatham County","0499","Savannah Arts Academy","All Students","Math Section Score - New","2004965.","44722","822","166","508","504.1","480.9","553.4"
"SAT","Highest","2024-25","625","Savannah-Chatham County","0516","Savannah Classical Academy Charter High School","All Students","Combined Test Score","2004965.","44722","822","TFS","1029","1037","1000.3","TFS"
"SAT","Highest","2024-25","625","Savannah-Chatham County","0516","Savannah Classical Academy Charter High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","822","TFS","521","532.9","519.4","TFS"
"SAT","Highest","2024-25","625","Savannah-Chatham County","0516","Savannah Classical Academy Charter High School","All Students","Math Section Score - New","2004965.","44722","822","TFS","508","504.1","480.9","TFS"
"SAT","Highest","2024-25","625","Savannah-Chatham County","0518","Savannah-Chatham E-Learning Academy","All Students","Combined Test Score","2004965.","44722","822","TFS","1029","1037","1000.3","TFS"
"SAT","Highest","2024-25","625","Savannah-Chatham County","0518","Savannah-Chatham E-Learning Academy","All Students","Evidence Based Reading and Writing - New","2004965.","44721","822","TFS","521","532.9","519.4","TFS"
"SAT","Highest","2024-25","625","Savannah-Chatham County","0518","Savannah-Chatham E-Learning Academy","All Students","Math Section Score - New","2004965.","44722","822","TFS","508","504.1","480.9","TFS"
"SAT","Highest","2024-25","625","Savannah-Chatham County","2052","Beach High School","All Students","Combined Test Score","2004965.","44722","822","47","1029","1037","1000.3","902.6"
"SAT","Highest","2024-25","625","Savannah-Chatham County","2052","Beach High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","822","47","521","532.9","519.4","467.9"
"SAT","Highest","2024-25","625","Savannah-Chatham County","2052","Beach High School","All Students","Math Section Score - New","2004965.","44722","822","47","508","504.1","480.9","434.7"
"SAT","Highest","2024-25","625","Savannah-Chatham County","3056","Groves High School","All Students","Combined Test Score","2004965.","44722","822","48","1029","1037","1000.3","904.6"
"SAT","Highest","2024-25","625","Savannah-Chatham County","3056","Groves High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","822","48","521","532.9","519.4","465.4"
"SAT","Highest","2024-25","625","Savannah-Chatham County","3056","Groves High School","All Students","Math Section Score - New","2004965.","44722","822","48","508","504.1","480.9","439.2"
"SAT","Highest","2024-25","625","Savannah-Chatham County","5060","Jenkins High School","All Students","Combined Test Score","2004965.","44722","822","98","1029","1037","1000.3","1031"
"SAT","Highest","2024-25","625","Savannah-Chatham County","5060","Jenkins High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","822","98","521","532.9","519.4","530.3"
"SAT","Highest","2024-25","625","Savannah-Chatham County","5060","Jenkins High School","All Students","Math Section Score - New","2004965.","44722","822","98","508","504.1","480.9","500.7"
